uid,day,hour,minute,C_motion,feed_water_motion,faucet_hole,vapour_pressure,vapour_enthalpy,vapour_pressure_at_division,vapour_motion,feed_water_enth,vapour_temperature,output_electricity_generation
26467,Friday,19.0,23.0,364.82346580699993,2566.8807946605407,0.6790100860316097,23.995044073,2778.737303075,,2565.5280530879995,1277.0336929349999,605.4297526879999,937.5143967979999
26468,Friday,23.0,31.0,356.210577426,2515.9374870162515,0.6690342219242056,24.003256277,2775.9068160119996,25.312379592499997,2519.0634218749997,1274.072115316,604.0352015479999,927.1519203519999
26469,,11.0,,249.85824874799997,1766.4866840564964,0.6344987997816562,17.87961175,2912.2313142559997,18.754457221499997,1767.6181472949997,1179.0053425149997,603.3415979609999,658.93671746
26470,Saturday,3.0,20.0,,2458.1326929934,0.6650955934265226,23.487818353999998,2800.9213321029997,24.755472241499998,,1263.2428158349999,604.6612189829999,903.7835017829999
26471,Saturday,11.0,4.0,272.358485562,1928.1365504395792,0.6576293677963043,18.760945203,2894.847042431,19.758479741,1926.0834613019997,1195.235667626,606.7039498459999,711.650170818
26472,Friday,22.0,16.0,368.56524857999995,2555.689424622929,0.6793623567732588,23.873883033,2768.5402995629997,25.2100123275,2557.805738488,1274.8216440959998,603.4024489679999,939.388348839
26473,Saturday,17.0,20.0,209.54602379799996,1501.8914395466384,0.6858120009495445,13.265920667999998,2828.127707103,14.009152657499998,1500.6562611039997,1105.2110409339998,522.4629698069999,499.3125181829999
26474,Friday,,,,2393.8322727177765,0.672619771824317,22.659404767999998,,23.909911525499997,2392.906629113,1256.2298288539998,603.7361500769999,878.6218776879998
26475,Saturday,5.0,,363.64382045599996,2535.1812480333338,0.6727973832234094,23.984049089,2792.456560744,25.308631848499996,2536.601938871,1273.15396208,602.628711699,931.6685426909999
26476,Saturday,13.0,57.0,237.22273859699996,1651.7109518476582,0.6795321290680396,15.478501037999997,2889.074404315,16.348884551999998,1654.9887844489997,1149.1709719489997,592.828219162,600.7314348929999
26477,Friday,21.0,50.0,340.90937812699997,2393.6364474953116,0.6702115676848864,22.839793977,2794.518636468,24.085363802499998,2393.7820156249995,1259.8096981469998,604.402449998,887.709545146
26478,Friday,7.0,46.0,421.79795503799994,2881.7734647398424,0.6801309110973857,26.749277554999995,2741.366248244,28.252822597999998,2885.2062989749993,1313.7935600789997,604.4524034099999,1047.623704702
26479,Saturday,19.0,27.0,152.63561423099998,1237.5653269615964,0.6663334039124293,10.94429336,2844.7509145639997,11.518195688999999,1235.9881714179999,0.0,481.36904777999996,386.95169493599997
26480,Friday,16.0,54.0,,2466.973110114014,0.6598975719631447,23.736614901999996,2792.4088109229997,24.993467498999998,2465.820045689,1265.6636912919998,604.4113877309999,904.5015314289999
26481,Saturday,16.0,24.0,194.680500618,1467.4084617327676,0.6561197014377089,13.886220347999998,2836.730832282,14.599164579999998,1465.224258498,1106.5126342269998,549.6974438519999,502.99914297699996
26482,Saturday,2.0,,350.45220397599996,2481.605232605519,,23.336421107999996,2782.028152093,24.640274158499995,2484.8451557929993,1265.4227275689998,605.456995171,910.7418142829998
26483,Friday,7.0,37.0,415.94181616899994,2886.9629562707137,0.6660166684277832,27.330057755,2758.1677229069996,28.796548280499998,2885.2693499629995,1314.98762395,604.1632084199999,1054.4309312999999
26484,,21.0,1.0,362.47807166999996,2514.840843409694,,23.571057509999996,2772.4976932339996,24.891197330999997,2516.9040376479998,1270.654639254,604.994246076,922.8270334989999
26485,Saturday,8.0,39.0,345.05912011699996,2522.271093802671,0.6559534800404858,24.389412046999997,2806.469665317,25.669567923999995,,1270.910143503,,916.1759760069999
26486,Friday,,33.0,366.16313579599995,2570.397155895992,0.672048607631597,24.249351125999997,2783.6957378869997,25.583747188999997,2570.337056287,1277.782364859,606.315152944,939.4206113369999
26487,,13.0,13.0,235.68201224299997,1636.1542902363399,0.6794026584611317,15.511377881999998,2895.95729623,16.3926227465,1636.6591941699996,1148.1048438859998,598.093602064,602.4108972099999
26488,Saturday,13.0,,231.45749359399997,1628.664722932215,0.6590775136611354,15.981512547,,16.837256936499998,1628.6877296689997,1148.9515147109998,603.587450312,603.5279463339999
26489,Saturday,1.0,42.0,356.054317047,2475.8003118559477,0.6791545891505179,23.232962752999995,2746.9660052679997,,2474.358605719,1268.223011055,603.5509651839999,907.9787278169998
26490,Friday,14.0,53.0,346.0397752829999,2391.468327910676,0.677149747644897,22.578469914,2791.8367869839994,23.8384010865,2390.6096574359995,1257.3271160449997,604.8283448609999,881.16212965
26491,Friday,,,,2417.416025278226,0.6560005117314609,,2810.496113532,24.515387896999997,2413.5715603999997,1256.5322549779999,605.8884616989999,880.2119004889998
26492,Saturday,0.0,,355.39824170799994,2539.6533226541437,0.6592690550969955,24.316033742,2773.4568611309996,25.591229163499996,2542.39361376,1274.302936907,,929.615588249
26493,Friday,,8.0,344.32076668199994,2385.8596571140774,,22.671312664,2804.1952845829996,23.922869470499997,2389.5111470229995,1256.547895603,603.455158624,877.8294685709999
26494,Friday,13.0,27.0,,2417.3958807108843,0.6569537890410576,23.387389024999997,2813.9581285119993,24.609004419999998,2420.0489793479996,,604.2640961779999,885.5446228049999
26495,Saturday,19.0,31.0,139.19226781999998,1225.3365510688411,0.6726054894933104,10.771571811,2861.0016690079997,,1224.151395467,,479.2414992249999,388.055275776
26496,Saturday,15.0,22.0,195.68302619899998,1413.8507439422447,0.6839196001208525,12.964264313,2843.8199068949993,,1413.7144261239998,1102.1446225789998,550.417308988,493.7750815609999
26497,,14.0,49.0,233.47198699799998,,,16.008124132,2859.406076548,,1669.8819587449998,1148.3833200839997,,602.408632436
26498,Saturday,14.0,33.0,237.616570559,1658.3185600303686,0.6798227547951947,15.398021638999998,2862.0869461009997,16.261258013,1655.4317319539998,1147.473598271,587.22276911,596.062379623
26499,,14.0,6.0,226.76502128299998,1679.7006310883876,0.6582755498954388,16.149291158,2891.8608155459997,16.992645169499998,1677.3853045949998,1152.0247749009998,588.7658364659999,606.1578835469999
26500,Friday,15.0,56.0,338.441945971,2419.822172193673,0.6569131272944461,23.398023649,2806.6640948609997,24.625142542,2416.305004113,1259.7826941699998,603.0181214339999,888.3882722369999
26501,Friday,14.0,8.0,343.486575594,2421.169773264872,,22.705437755,2793.6128512399996,23.983299840499996,2424.229180373,,606.145578743,886.09136312
26502,Saturday,2.0,13.0,352.94749044499997,2510.4384254592337,0.6787703002101961,23.475820367999997,2774.274246954,24.796213442,2511.714038834,1268.0118621169997,607.063668775,917.7473259569999
26503,Saturday,10.0,49.0,288.99093566799996,1999.2712796653186,0.6621774001620302,19.308267979,,20.348437109,2002.7648020379997,1206.548849506,605.664035434,737.1977763939999
26504,Saturday,19.0,18.0,167.634073025,1252.0901900530635,0.6868537687247365,10.697285598999999,2818.7777200399996,,,0.0,473.65625059599995,388.62925857399995
26505,Friday,7.0,36.0,412.633826884,2903.0446381103,0.663245459550389,27.503995518999997,2751.2341423809994,28.9633549205,2903.140719479,1314.713301902,,1054.5473675639998
26506,Saturday,,21.0,198.814553682,,0.6868922832282457,12.645921287999998,,13.3401963695,1449.6822430089999,1095.186255163,501.497490494,472.07167709399994
26507,Saturday,7.0,0.0,383.44679568799995,2705.0538534108755,0.6748197690991284,25.290999733999996,2767.2696540279994,26.704385207499996,2702.4018501479995,1288.848718157,604.776370404,978.309144988
26508,Saturday,17.0,39.0,210.078454312,1510.431389987211,0.686097110994686,13.294114833999998,2834.505426032,14.038280756499999,1507.3177018899999,1104.7192166009997,517.2315013439999,498.26427786799997
26509,Friday,21.0,,349.31838067999996,2419.475231128489,0.6793661991262276,22.666531887999998,2806.5176608729994,23.9407343175,2416.068439785,1262.6580026059999,606.7431912179999,891.0247590399999
26510,Saturday,17.0,35.0,210.14528921699997,,0.6860178765080475,13.245738505999999,2834.1008950689998,13.986387414999998,1503.3936157239998,1105.140291255,517.1511831099999,498.3492189289999
26511,Saturday,17.0,43.0,210.93763715099996,1505.4528323311774,0.6864286282666509,13.221153945999998,2836.873593284,,1508.6054873889998,1105.1306376109999,515.243315627,496.719282746
26512,Saturday,4.0,23.0,350.826798398,2457.7109001414856,0.6662218605948843,,2805.453442768,,2458.0131746169995,1263.6453179349999,605.307929311,904.7826452479999
26513,Saturday,1.0,,355.41519842599996,2517.967778645473,0.660313018984153,24.124306205999996,2766.1530331849995,25.401614738499998,2519.387475605,1271.097098271,605.3297836779999,922.5206370589999
26514,Friday,18.0,,363.00972184999995,2474.1631670336624,0.6791830250844113,23.152434304999996,2784.1864636609994,24.458575641499998,2478.145347678,1266.8039904519999,604.6996639729999,907.0915532539999
26515,Friday,,1.0,,2410.0315018945844,0.6792318512332727,22.598807231,2787.6208078769996,23.865950107999996,2406.4619188609995,1260.245558572,605.0906042859999,889.73017691
26516,Saturday,18.0,0.0,210.996421978,1529.7718804029325,0.6861064526371847,13.360230883999998,,,1530.760065835,1104.958468614,511.00358447699995,498.21974165899996
26517,Saturday,12.0,28.0,238.12586086,1602.4719884005794,0.6796184479280959,15.235520299999997,2904.1044676389997,16.104046958999994,1601.7555513959999,1144.469253928,603.8181212549999,594.123414125
26518,Saturday,2.0,58.0,352.317248374,2483.4180498568344,0.6694253720364566,23.467719274999997,,24.752540813,,,605.781512812,910.265353175
26519,,6.0,47.0,377.0443447849999,2641.1151820714617,0.6674441946625738,25.036167155999998,2776.724201835,,,1283.1500321639999,604.8322625789999,959.7876206099999
26520,Saturday,14.0,,,1669.6488203642714,0.6769371391458378,15.663589941999998,2849.0109705059995,16.526762252,1673.10123981,,582.7649165529999,603.105540908
26521,Friday,20.0,48.0,361.36218602599996,2471.5493472666203,0.6778399429807249,23.218860664999998,2793.344225774,24.513784294999997,2470.678659449,,604.8560768079999,907.4636381699999
26522,Friday,19.0,57.0,359.61428199799997,2549.2723440817294,0.6786259383393508,23.818224429999997,2787.2392957639995,25.154078949999995,2549.9563449359994,1274.260170183,606.0265697839999,933.3197214109999
26523,Saturday,2.0,14.0,351.5062295949999,2508.595533755199,0.6725376530248969,23.601604026,2775.519181587,24.903625747,2506.815346035,1268.6800105979999,605.699480451,917.2316846599998
26524,Saturday,15.0,25.0,197.350397351,1412.7960171288091,0.6837513503417917,12.948734798999999,,13.683694024,1413.9445139819998,1101.981739859,548.9801494049999,492.82087249599994
26525,Friday,20.0,55.0,358.86512324399996,2485.6045972304023,0.6790927194958744,,2785.0516003079997,24.640384768999997,2486.68170751,1267.034079311,604.9096430259999,914.4138694989999
26526,Saturday,,58.0,202.07911005799997,1470.77588622689,0.6787737778551635,13.56759404,2860.6945985519997,,1468.4597907979999,1106.55356812,,508.34518112099994
26527,Friday,19.0,11.0,358.726127504,2570.2053799843275,0.6573367197996468,24.816612820999996,2788.724695635,26.121385289999996,2573.116199654,1278.9778951949997,604.766330374,940.2141839339998
26528,Saturday,16.0,57.0,208.709277066,1456.6358577687326,0.6859245774550319,12.997815830999999,2840.7398934919997,13.731994776499999,1457.237275494,1101.581315835,529.749778849,491.22861601399995
26529,,10.0,50.0,371.803419035,2602.378897854522,0.6793623486818516,24.289365099999998,2800.2981300889996,25.664426788,2598.4523014449996,1282.13583498,603.445669241,947.6285103839999
26530,Friday,9.0,22.0,375.59435984099997,2608.281966688206,0.6779882453662064,24.410939552999995,2794.6915175599997,25.7888686055,2610.194989402,1281.8255890439998,606.355312061,954.3320939829999
26531,Friday,23.0,,,2525.947449052391,0.6774081050464251,23.707002318999997,2774.348688611,,2526.028876371,1274.160338451,604.719744033,928.2973754389999
26532,Friday,,50.0,375.91734790699996,2554.9885520306448,0.6792675964111425,23.873556706999995,2750.7025232939995,25.223710011499996,2557.3660902789998,1272.498278051,603.8953783329999,932.4449128349999
26533,Friday,6.0,26.0,426.9702866209999,2899.9880385965293,0.6796174726312825,26.726983282999996,2737.2156496919997,28.224995298499998,2901.6475277789996,1309.8375820529998,,1041.990890804
26534,Saturday,19.0,,184.11676921299997,1355.3399206039333,0.680155598292236,11.701361671999999,2824.4516729859997,,1353.493131991,1071.7594097209999,,428.32761743399993
26535,Saturday,9.0,18.0,319.42060562999995,,0.6485973637770293,22.947692767999996,2826.4699166069995,24.127716612999997,2339.740234832,,607.075361749,854.5589999729999
26536,Friday,13.0,16.0,350.41599266699995,2383.806598128091,0.6789752924941318,22.407363979,2795.3289220539996,23.669891745499996,2384.5425603999997,1255.4547625619998,605.0395475739999,875.3316415029999
26537,Friday,11.0,,371.28933840599996,2609.7715762505486,0.679272213211785,24.379444088999996,2792.011871667,25.759942207999995,2610.867536277,1281.8447732089996,603.6649531249999,951.2324909869999
26538,Saturday,3.0,14.0,,2441.2414844851533,0.6744030350663582,23.120648550999995,2796.1335747919998,24.407702319,2442.3163414649994,1263.247581596,604.300459943,902.3065501809998
26539,Saturday,19.0,35.0,136.176916824,,0.6587345272980274,10.394834449999998,2850.220643671,10.919309901499998,1158.527242873,0.0,472.9122964089999,368.63445557999995
26540,Friday,19.0,25.0,366.432343002,2569.6749554206654,0.6790489053582264,24.002005027,,25.354746917499998,2569.1615659709996,,605.1214575689999,938.36741219
26541,Saturday,1.0,35.0,351.99401657899995,2463.78205787216,0.6794321793280654,23.114088997999996,2751.594840238,24.4213084115,2462.149630941,1269.7471166379999,602.01763094,905.3621987079998
26542,Saturday,5.0,,357.98713114599997,2496.5109861879487,0.6701987084402927,23.587011448,2803.0007938289996,24.876260408999997,2499.128223592,1267.2451051259998,606.435875027,915.3224099679999
26543,,,35.0,412.919807259,2909.284317472654,0.6623688177140261,27.508031550999995,2750.1758008529996,28.969433993499994,2906.1444522109996,,605.7818809129999,1051.4469080059998
26544,Saturday,4.0,26.0,348.10711575399995,2460.612281355844,0.6614926211739148,23.585439878,2807.175390159,24.843091773499996,2457.745084795,,604.9638822569999,905.1779927429999
26545,,8.0,42.0,351.43974574,2493.6954296922663,0.6653507040131825,23.808922136999996,2792.6228300599996,25.101801724999998,2490.1790974059995,1267.8448252469998,,906.8498021699999
26546,,1.0,45.0,357.954562733,2500.6205537200653,0.6790472367067769,23.423613213,2749.2362235519995,24.742944726499996,2499.144596949,,605.2883387149999,916.6099520409999
26547,Saturday,5.0,54.0,,2542.666803977668,0.6674552967519528,24.170255108999996,2798.440033472,25.486845383999995,2540.86083251,1273.0103856469998,601.862871049,931.8068343249998
26548,Saturday,1.0,35.0,349.370752325,2463.212441398557,0.6795595616059693,23.141316198,2754.3295829269996,24.451367940999997,,1270.0942644389997,602.046219449,907.6415994569999
26549,Saturday,0.0,0.0,355.9580822059999,2457.3071272989796,0.6794503736774123,23.119488391999997,,,2461.2583605609993,1268.1609370429999,604.690787423,908.428070814
26550,Saturday,16.0,12.0,202.82637013299995,1430.2686829978236,0.6518930616158077,13.761112364999999,2838.786540962,14.468618163999999,1429.728226927,1105.4435722329997,561.364481275,503.70982665099996
26551,Friday,19.0,51.0,356.43647208299996,,,,2791.4011580059996,25.4680310885,2531.599383313,1275.3313082509999,602.2264465129999,929.0250158309999
26552,Friday,22.0,11.0,363.72288393699995,,,23.451916488,2775.431762113,24.767296553999994,2509.8982598689995,1269.3221310769998,603.356658006,923.407138609
26553,Saturday,4.0,47.0,350.08960743999995,2458.7512643808877,0.6653789716071287,23.453113683999998,2805.7629625499994,24.718028835499997,2460.095332695,1263.756145652,605.7616784869999,904.9257121649999
26554,Saturday,17.0,5.0,212.26680773599998,1473.5769688468874,0.6851997603273702,13.171105947999997,2830.7855598119995,13.911546648999998,1475.064532942,1102.1360690339998,531.495785201,496.03189274399995
26555,Friday,13.0,55.0,341.490370892,,0.665079257482125,23.085995933,2801.088335615,24.334042232499996,2415.0122086089996,,,883.2376124749999
26556,Friday,13.0,9.0,344.50460454599994,2391.186386678581,0.6734279260934511,22.630130523,2807.3401890769996,23.8864030405,2392.210133313,1256.580642317,604.3168660139999,877.8127565849999
26557,Friday,9.0,,375.40715490599996,2604.4044943418103,,24.385418056999995,2794.2309108729996,25.7509947695,2606.233268639,1281.6216503089997,604.1868390999999,953.9047297249998
26558,Friday,23.0,3.0,356.49830302099997,2536.4445309928965,0.6761416767756807,23.792159391,2763.6626734519996,25.121405809499997,2535.805733461,1273.345926853,604.5122754889999,929.7899377329999
26559,Saturday,10.0,28.0,304.71686635,,0.6401844567773721,21.930016107999997,,,,1238.9572014819998,603.1493730109999,812.3682312479999
26560,Friday,21.0,42.0,339.55204731399994,2439.6588780308703,0.6791224651083849,22.818889092999996,2798.6636031749995,24.0983007265,2436.728483189,1261.177886969,605.880196979,897.444595945
26561,Saturday,6.0,28.0,380.430541992,2648.668150834557,0.6791150761059425,24.662332694999996,2774.4637788489995,26.058301769499998,2647.8187575839997,1283.7919083989998,602.045607619,962.1035686729999
26562,Friday,21.0,11.0,359.9641444459999,2514.2590398606785,0.6765974645482036,,2794.5597755159997,,2513.765893639,1269.7463829049998,605.7519453749999,921.1532040299999
26563,Saturday,16.0,22.0,193.62855622399996,1465.5095370723557,0.6566255351404242,13.855535693999999,2850.202277738,14.572305247499997,1469.060977384,1108.0047248269998,548.876689955,500.8921940359999
26564,Saturday,15.0,59.0,202.12479369899998,1464.4192821392526,0.6751906429110845,13.646077445,2851.7297955849995,14.410671775499997,1463.7091949479998,1106.8943625739998,567.8024383779999,509.40104323299994
26565,Friday,12.0,3.0,328.331780193,,0.6559417716281046,23.406812429,2806.712824613,24.645453332499997,2404.331861932,1260.316430373,605.579799482,884.6652836779999
26566,Friday,,47.0,340.35455764399995,2438.6396537402484,,23.389817451,2816.3708620629995,24.6364233115,2437.252200383,,603.845914385,892.4518795959998
26567,Saturday,9.0,16.0,323.30254762299995,2342.974924699015,0.6546129122087679,22.897721846999996,2817.6723628869995,24.096493420999995,,1253.5667674529998,605.5473534349999,862.2953967439998
26568,Friday,17.0,3.0,353.36894803599995,2457.494813102686,,23.037342327999998,2782.7703620629995,24.330545739499996,2455.241852063,1264.4816023839999,603.740496076,902.3007347869999
26569,Saturday,9.0,58.0,,2437.0761081820096,0.6796956723329017,22.878125269999998,2829.0513687999996,24.166296654499998,,1268.6225802249999,,878.4530998689999
26570,Saturday,4.0,,347.79921882599996,2460.070083105732,0.6610935453052311,,2805.771777917,24.860103267999996,2457.1204367709997,1263.0691803729999,604.530273321,904.6318030749999
26571,Friday,14.0,,337.63401843799994,2406.191037598103,,23.224920718999996,2798.5825497419996,24.447386963999996,2403.8110776679996,1256.470791576,604.0754218479999,878.6919733459998
26572,Friday,,56.0,,2552.315514793243,0.6788948423455325,23.794013243,,25.1296330285,2548.92430793,1274.213858918,606.0624440849999,930.0843362869998
26573,Friday,20.0,19.0,360.815261159,2517.775666849539,0.6736657565580793,,2800.2075270929995,25.011241755499995,2517.969066613,,606.416468983,925.131717872
26574,Saturday,,27.0,203.44332847199996,1449.3693774848937,0.6641252659613558,13.620847239999998,2781.686064901,14.333668849499999,1450.7504481469998,1105.486584202,,500.020018335
26575,Friday,18.0,51.0,364.01376296399997,,0.6779216067740759,24.026331328999998,2775.8071529169997,25.3751783285,2571.1840944789997,1276.2328438859997,604.968841089,937.0424040549999
26576,Saturday,17.0,52.0,424.7420950399999,,0.6866698208099029,26.469757314,2829.4059443449996,27.945025107999996,3023.8188940959994,,511.01022634299994,496.051237605
26577,Friday,19.0,7.0,365.922854107,2596.6793014806062,0.6678697068731959,24.549986460999996,2786.6244196529997,25.889102739499997,2594.3735197379997,,605.6981344249999,944.0646287179999
26578,Friday,15.0,2.0,348.895178872,2407.986643199509,0.6790505408770768,22.63773512,2798.2436450689997,23.913360470999997,2405.247082238,1257.8300594859998,605.509030811,885.2656513939999
26579,,1.0,16.0,363.93623006099995,2469.9155280886075,0.6795265153792514,23.159275139,2760.8116168649995,24.465594653499995,2467.1426569789996,,604.069238353,910.0637612079998
26580,Saturday,14.0,4.0,232.203789786,1666.6631035296548,0.6608319243424032,16.023917909999998,2883.8573840669997,16.869531679,1669.3511554719998,1152.118863896,589.4077093249999,604.712213509
26581,Friday,,16.0,345.823521462,2479.632809146365,0.6619165916118068,23.825280478999996,2802.5896520929996,25.091797230499996,2482.138349691,1267.9463676879998,,912.5831377309999
26582,Saturday,5.0,45.0,,2547.2677451103928,0.6699853708843088,24.052343314999998,2801.018302143,25.370413067999998,2543.385571727,1271.0393005309998,605.206061622,934.4397705079999
26583,Saturday,1.0,,357.400292897,2512.561334513911,0.6775802015825944,23.555523991999998,2757.4149824399997,24.864189850499997,2511.5666746169995,1273.019795047,603.3576379369999,924.5240041839999
26584,Friday,14.0,41.0,,2398.0248341670535,0.6582461796606814,23.124583482,2800.9903866469995,24.336982169499997,2397.104426717,1255.9407210349998,605.108479752,879.8072471599999
26585,Friday,19.0,8.0,364.45214718299997,2604.566401534623,0.667397207902526,24.618147553999997,2786.0208072319997,25.9583439115,2602.1872336459996,1279.0637970109997,,945.0665876039999
26586,Friday,10.0,2.0,372.89705312399997,2604.667674231037,,24.838412598999998,2801.3968754659995,26.175241092,2602.7578727149994,1281.6958204049997,604.054668775,953.4795690579999
26587,Friday,11.0,16.0,373.007551628,2607.9289666169184,0.6793529651166209,24.332475167,,25.715532342499998,2610.968712352,1281.1323915389999,604.8186729319999,948.445958393
26588,Saturday,5.0,32.0,355.574917149,2503.5674954830015,0.6614928702141748,23.983725765999996,2803.9237203269995,25.264272533499998,2501.745584338,1268.000620887,604.1599025319999,918.4010151589998
26589,Friday,,34.0,,2580.814284807402,0.6707444280824513,,2778.862188611,25.6393812675,2581.6454724059995,1277.731410956,605.590696074,940.0411804759999
26590,Saturday,17.0,41.0,211.07389369799998,1509.2683326835997,0.6863033416073814,13.261902653999998,2829.9804166069994,14.006207715499999,1508.0308162919998,1105.1219619439998,515.5946474699999,497.20189625599994
26591,Friday,7.0,30.0,,2899.3141837258763,0.6797857812614269,26.827560759999997,2745.0417928969996,28.332164360499995,2895.6906498519998,1313.8445139819999,606.083380707,1053.099923219
26592,Friday,14.0,0.0,348.7200019129999,2402.5578175746996,0.6791936569148475,22.561444906,2791.451846617,23.830081274999998,2403.4955764819997,1258.0706568429998,604.913866659,881.661548425
26593,Friday,12.0,6.0,336.41650883399996,2411.995679436784,0.6690982192964232,22.996983008999997,2791.871558988,24.264563322999997,2410.651407164,1258.005527779,606.045853462,883.4765471349998
26594,Saturday,10.0,40.0,,2029.5469102903392,0.6731086621859151,19.453674239999998,2859.7905264479996,20.543318295499997,2027.3435552369997,1211.9386329049998,603.7048063269999,755.1676016249999
26595,,20.0,,,2497.7671650675506,0.6790629013496985,23.416022629999997,2791.3854861309997,24.731247541,2499.666847678,1270.2511601779997,604.9366397739999,919.4175446259999
26596,Saturday,17.0,59.0,211.42308212999995,1528.6034187840833,0.6859509829927173,13.347563228999999,2837.7649312999993,14.092112534499998,1531.1154008149997,1103.945861018,511.36060934799997,498.112273218
26597,Saturday,1.0,24.0,350.14051069299995,2516.7624659383973,,23.722673975,2778.9464245629997,25.018021528499997,2515.074084523,1272.7192017539999,603.378145275,924.2111173309999
26598,Saturday,4.0,58.0,358.6515022979999,2459.0235477333404,0.6788722401513425,,2795.7474097619993,24.376565212999996,2461.6801679469995,1264.512761512,604.264402093,907.183625645
26599,Friday,17.0,15.0,353.28018153299996,,0.6724207387678157,23.210418231,2787.8806179759995,24.492165197499997,2460.2424526679997,1264.0973074729998,606.4964813019999,900.1770116739999
26600,Saturday,19.0,0.0,,1363.3400878909667,0.6848615118364033,11.623542931,2840.186970685,12.257336090999999,1360.5756474309999,1072.5127252839998,485.10376040599994,428.16753161299994
26601,Friday,8.0,47.0,368.394603175,2513.3445338321167,0.6772096072006684,23.617626031999997,2787.9185735019996,24.9498754505,2512.683757584,1271.7603578679998,604.4014088839999,920.996975747
26602,Friday,12.0,54.0,351.71574827099994,,0.6787999863267399,22.533602091,2804.5557377079995,23.8016924145,2403.8653308669996,1255.7485130189998,606.0722995629999,879.9707000519999
26603,Friday,8.0,50.0,382.75894731499994,2565.774013142319,0.6794821487110888,23.896658786,2762.8741830559998,25.248469746499996,2561.93730793,1273.913265625,603.9474751559999,933.4172420979999
26604,Saturday,5.0,35.0,,2509.4030555924337,0.6687602656278678,23.849036210999998,2799.3803459719998,25.151919792999998,2513.1769262599996,1267.9764267169999,604.006306121,922.6587451439999
26605,Saturday,12.0,4.0,238.13450772299998,1640.8542203458312,,16.212237040999998,2899.3992321529995,17.031188174,1642.5043885249997,1149.8418081149998,603.8270589879999,604.224794626
26606,Saturday,8.0,,356.40650645499994,2475.3525474170074,0.6789193754558216,23.231302093999997,2785.850130734,24.542315797999997,2477.9505730979995,1265.146817935,604.9565974679999,901.8019278419998
26607,Saturday,7.0,34.0,380.52393031899993,2776.167602005078,0.6596502016467516,26.204383204999996,2768.3654606149994,,2772.920541391,1291.111720899,605.2493430779999,986.7784458949999
26608,Friday,8.0,3.0,370.247587501,2609.7336798520996,0.6440219636231691,,2813.842303075,27.064240202999997,2610.8865983199994,1285.555755484,605.721091089,962.3400550099999
26609,Friday,23.0,45.0,349.08063959,2500.4006057994416,,23.960763826999997,2780.7844421229997,25.245584864499996,2503.0124749629995,1270.462797604,,919.224278562
26610,Friday,18.0,50.0,364.250340574,2563.2188049709366,0.6780110078758972,23.962798859999996,2779.3592814289996,25.309479194999998,2561.1477001109993,,605.301806999,935.0984797249998
26611,Saturday,,50.0,117.31488899099999,1086.556879750387,0.6875097616035325,9.321152840999998,,9.823363549999998,1086.9226287919998,0.0,471.15040353999996,340.46334202099996
26612,,20.0,19.0,361.06215462399996,2514.0415299024826,0.674074571521374,23.689899232999995,2797.8812330849996,,2514.1024108199995,1272.0642504569998,,924.8769277879999
26613,Friday,11.0,41.0,368.683583523,2601.179166694884,0.67900146083952,24.270578331999996,2761.688752401,25.649084961499998,,1279.1044866599998,604.801715211,943.4705668629999
26614,Friday,14.0,20.0,339.25060870299995,2398.1666473113114,0.6674282442803913,22.860020182999996,2800.3573893349994,24.101874796999997,2394.7937683669998,1256.1748419219998,604.3156423539999,878.9377645139999
26615,Friday,8.0,8.0,365.743208783,2586.5070768083547,0.6508575795506756,25.165687546999997,2783.0362944739995,,2586.521925988,1281.8385409829998,605.373371049,950.0732005179999
26616,Saturday,12.0,36.0,238.05607211999998,1626.5750478200496,0.6796587551482659,15.453646207999999,2877.9951238889994,16.331331516499997,1628.3818821269997,1149.0546447379998,,602.682767381
26617,Saturday,19.0,36.0,136.66288236,,0.6574447688719023,10.369463104,2836.819721151,10.890540661,1157.2405574729999,0.0,471.93408956599995,365.67222647299997
26618,Saturday,1.0,22.0,356.51734196699994,2526.1169875151295,0.6792657739661331,23.582710150999997,2780.0081943449995,,,1271.4201740239998,603.8494650049998,926.9148833679999
26619,Saturday,17.0,3.0,209.08950333299998,1465.6492353911399,0.6850710717881383,13.100263175999999,2834.9341985019996,13.839672346499999,1466.095857226,1101.5071447379999,,494.28218331599993
26620,Saturday,2.0,52.0,353.1653972099999,2455.0213275519623,,23.129694587999996,2780.0069706849995,24.430059653999997,2456.367977063,1264.5274241599998,605.1753297019999,908.563790756
26621,Friday,,31.0,356.675958393,2510.492503108869,0.6760509683032407,23.605709126999997,2792.702168363,24.919614219499998,2508.0245620429996,1271.0617839919998,603.820630761,922.2348693199999
26622,Saturday,19.0,5.0,180.203437332,1342.0837394188497,,11.590594014999999,2851.917858085,12.217781576,1343.6342839919998,1064.915658807,,421.74539984399996
26623,Friday,,49.0,357.98232577299996,2556.9610690400064,0.6677536321611358,,2794.839910407,25.5928397725,2559.7143842269998,1275.679311907,,932.749473785
26624,Friday,21.0,29.0,343.751191066,2445.5557812868515,0.6792384875223246,22.918466570999996,2782.946671409,24.207933249499998,2442.3688839549995,,604.5140507989998,899.6756952229999
26625,Saturday,8.0,5.0,367.38395028499997,2638.090370359676,0.672539448854046,24.732028320999998,2776.0591265769995,26.100546972499995,2637.226633041,1280.4145113759998,605.1506589109999,950.5077893849999
